Nervous system,Spinal nerves,Ulnar n. (rt)
Nervous system,Spinal nerves,Ulnar n. (lt)
Nervous system,Spinal nerves,Radial n. (rt)
Nervous system,Spinal nerves,Radial n. (lt)
Nervous system,Spinal nerves,Anterior root of first lumbar n. (rt)
Nervous system,Spinal nerves,Anterior root of first lumbar n. (lt)
Nervous system,Spinal nerves,Anterior ramus of first lumbar n. (rt)
Nervous system,Spinal nerves,Anterior ramus of first lumbar n. (lt)
Nervous system,Spinal nerves,Anterior root of second lumbar n. (rt)
Nervous system,Spinal nerves,Anterior root of second lumbar n. (lt)
Nervous system,Spinal nerves,Posterior root of second lumbar n. (rt)
Nervous system,Spinal nerves,Posterior root of second lumbar n. (lt)
Nervous system,Spinal nerves,Anterior ramus of second lumbar n. (rt)
Nervous system,Spinal nerves,Anterior ramus of second lumbar n. (lt)
Nervous system,Spinal nerves,Anterior root of third lumbar n. (lt)
Nervous system,Spinal nerves,Posterior root of third lumbar n. (lt)
Nervous system,Spinal nerves,Anterior ramus of third lumbar n. (lt)
Nervous system,Spinal nerves,Anterior root of fourth lumbar n. (rt)
Nervous system,Spinal nerves,Anterior root of fourth lumbar n. (lt)
Nervous system,Spinal nerves,Posterior root of fourth lumbar n. (rt)
Nervous system,Spinal nerves,Posterior root of fourth lumbar n. (lt)
Nervous system,Spinal nerves,Anterior ramus of fourth lumbar n. (rt)
Nervous system,Spinal nerves,Anterior ramus of fourth lumbar n. (lt)
Nervous system,Spinal nerves,Anterior root of fifth lumbar n. (lt)
Nervous system,Spinal nerves,Posterior root of fifth lumbar n. (rt)
Nervous system,Spinal nerves,Posterior root of fifth lumbar n. (lt)
Nervous system,Spinal nerves,Anterior ramus of fifth lumbar n. (rt)
Nervous system,Spinal nerves,Anterior ramus of fifth lumbar n. (lt)
Nervous system,Spinal nerves,Anterior root of first sacral n. (rt)
Nervous system,Spinal nerves,Anterior root of first sacral n. (lt)
Nervous system,Spinal nerves,Posterior root of first sacral n. (rt)
Nervous system,Spinal nerves,Posterior root of first sacral n. (lt)
Nervous system,Spinal nerves,Anterior ramus of first sacral n. (rt)
Nervous system,Spinal nerves,Anterior ramus of first sacral n. (lt)
Nervous system,Spinal nerves,Anterior root of second sacral n. (rt)
Nervous system,Spinal nerves,Anterior root of second sacral n. (lt)
Nervous system,Spinal nerves,Posterior root of second sacral n. (rt)
Nervous system,Spinal nerves,Posterior root of second sacral n. (lt)
Nervous system,Spinal nerves,Anterior ramus of second sacral n. (rt)
Nervous system,Spinal nerves,Anterior ramus of second sacral n. (lt)
Nervous system,Spinal nerves,Anterior root of third sacral n. (rt)
Nervous system,Spinal nerves,Anterior root of third sacral n. (lt)
Nervous system,Spinal nerves,Posterior root of third sacral n. (rt)
Nervous system,Spinal nerves,Posterior root of third sacral n. (lt)
Nervous system,Spinal nerves,Anterior ramus of third sacral n. (rt)
Nervous system,Spinal nerves,Anterior ramus of third sacral n. (lt)
Nervous system,Spinal nerves,Superior gluteal n. (rt)
Nervous system,Spinal nerves,Superior gluteal n. (lt)
Nervous system,Spinal nerves,Inferior gluteal n. (rt)
Nervous system,Spinal nerves,Inferior gluteal n. (lt)
Nervous system,Spinal nerves,Obturator n. (rt)
Nervous system,Spinal nerves,Obturator n. (lt)
Nervous system,Spinal nerves,Femoral n. (rt)
Nervous system,Spinal nerves,Femoral n. (lt)
Nervous system,Spinal nerves,Sciatic n. (rt)
Nervous system,Spinal nerves,Sciatic n. (lt)
Nervous system,Spinal nerves,Tibial n. (rt)
Nervous system,Spinal nerves,Tibial n. (lt)
Nervous system,Spinal nerves,Common fibular n. (rt)
Nervous system,Spinal nerves,Common fibular n. (lt)
Nervous system,Spinal nerves,Superficial fibular n. (rt)
Nervous system,Spinal nerves,Superficial fibular n. (lt)
Nervous system,Spinal nerves,Deep fibular n. (rt)
Nervous system,Spinal nerves,Deep fibular n. (lt)
Sensory organs,Eye,Eyeball (rt)
Sensory organs,Eye,Eyeball (lt)
Sensory organs,Eye,Superior rectus m. (rt)
Sensory organs,Eye,Superior rectus m. (lt)
Sensory organs,Eye,Inferior rectus m. (rt)
Sensory organs,Eye,Inferior rectus m. (lt)
Sensory organs,Eye,Medial rectus m. (rt)
Sensory organs,Eye,Medial rectus m. (lt)
Sensory organs,Eye,Lateral rectus m. (rt)
Sensory organs,Eye,Lateral rectus m. (lt)
Sensory organs,Eye,Superior oblique m. (rt)
Sensory organs,Eye,Superior oblique m. (lt)
Sensory organs,Eye,Inferior oblique m. (rt)
Sensory organs,Eye,Inferior oblique m. (lt)
Sensory organs,Eye,Levator palpebrae superioris m. (rt)
Sensory organs,Eye,Levator palpebrae superioris m. (lt)
Sensory organs,Ear,External acoustic meatus (rt)
Sensory organs,Ear,External acoustic meatus (lt)
Sensory organs,Ear,Tympanic cavity (rt)
Sensory organs,Ear,Tympanic cavity (lt)
Sensory organs,Ear,Auditory tube (rt)
Sensory organs,Ear,Auditory tube (lt)
Integument,Skin,Skin
